0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,-1,0,0,1,-1,10,-1,0,-3,-1,0,-1,0,0,0,0,3,0,-1,0,0,0,0,-3,0,-1000,-3,0,0,0,0,0,0,0,0,0,-1371
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,-1,0,0,1,-1,10,-1,0,-3,-1,0,-1,0,0,0,0,3,-3,-1,0,0,0,0,-3,0,-1000,0,0,0,0,0,0,0,0,0,0,-1457
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-1,3,0,1,-1,10,-1,0,-3,-1,0,-1,0,0,0,0,3,-3,-1,0,0,0,0,-3,0,-1000,0,0,0,0,0,0,0,0,0,0,-1505
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,10,0,0,-3,-1,0,-1,0,0,0,0,3,-3,-1,0,0,0,0,-3,0,-1000,0,0,0,0,0,0,0,0,0,0,-1638
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,0,0,10,-3,-1,0,-1,0,0,0,0,3,-3,-1,0,0,0,0,-3,0,-1000,0,0,0,0,0,0,0,0,0,0,-1755
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,0,0,10,-3,-1,-3,-1,0,0,0,0,3,0,-1,0,0,0,0,-3,0,-1000,0,0,0,0,0,0,0,0,0,0,-1937
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,0,0,10,-3,-1,-3,-1,0,0,0,0,0,0,-1,0,0,0,3,-3,0,-1000,0,0,0,0,0,0,0,0,0,0,-1787
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,0,0,10,-3,-1,-3,-1,0,0,0,0,0,0,-1,0,0,0,3,-3,-1000,0,0,0,0,0,0,0,0,0,0,0,-19000
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,0,0,0,-3,-1,-3,-1,0,0,0,0,10,0,-1,0,0,0,3,-3,-1000,0,0,0,0,0,0,0,0,0,0,0,-18000
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,3,0,1,-1,0,0,0,-3,-1,-3,-1,0,0,0,0,10,0,-1,0,0,0,3,-3,0,0,0,0,0,0,0,-1000,0,0,0,0,-18000
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,-3,-1,0,0,0,0,10,0,-1,0,0,0,3,-3,0,0,0,0,0,0,0,-1000,0,0,0,0,-17000
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,-3,-1,0,0,0,0,10,-3,-1,0,0,0,3,0,0,0,0,0,0,0,0,-1000,0,0,0,0,-17000
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,-3,-1,0,0,0,10,0,-3,-1,0,0,0,3,0,0,0,0,0,0,0,0,-1000,0,0,0,0,-18000
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,-3,-1,0,0,0,10,0,-3,-1,0,0,0,3,0,0,0,0,0,0,0,-1000,0,0,0,0,0,-18000
0,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,-3,-1,10,0,0,0,0,-3,-1,0,0,0,3,0,0,0,0,0,0,0,-1000,0,0,0,0,0,-20000
1,0,0,5,0,0,3,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,-3,-1,10,0,0,0,0,-3,-1,0,0,0,3,0,0,0,0,0,0,0,0,-1000,0,0,0,0,-18000
0,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,-3,-1,5,-1,10,0,0,0,0,-3,-1,0,0,0,3,0,0,0,0,0,0,0,0,-1000,0,0,0,0,-18000
1,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,0,-1,5,-1,10,0,0,0,0,-3,-1,0,0,0,3,-3,0,0,0,0,0,0,0,-1000,0,0,0,0,-16000
0,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,3,0,-1,0,-1,10,0,0,0,0,-3,5,0,0,0,3,-3,0,0,0,0,0,0,0,-1000,0,0,0,0,-14000
1,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,-3,0,-1,0,-1,10,0,0,0,0,0,5,0,0,0,3,-3,0,0,0,0,0,0,0,-1000,0,0,0,0,-14000
0,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,-3,0,-1,0,-1,0,0,0,0,0,0,5,0,0,0,3,-3,0,0,0,0,10,0,0,-1000,0,0,0,0,-13000
1,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,0,0,-3,0,-1,0,-1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,10,-3,0,-1000,0,0,0,0,-13000
0,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,-3,0,-1,0,-1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,-3,0,-1000,0,0,0,0,-15000
1,0,0,5,0,0,3,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,-3,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,-3,0,-1000,0,0,0,0,-15000
0,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,-3,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,-3,0,-1000,0,0,0,0,-19000
1,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,10,-3,0,-1000,0,0,0,0,-18000
0,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,10,0,-1000,0,0,0,0,-17000
1,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-3,0,0,0,0,0,-1000,0,0,0,0,10,0,0,0,0,0,0,-16000
0,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,10,0,0,-3,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,-15000
1,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,10,0,0,-3,0,0,0,0,0,0,-1000,0,0,0,0,0,0,0,0,0,0,-15000
0,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-3,0,0,0,10,0,0,-1000,0,0,0,0,0,0,0,0,0,0,-26000
1,0,0,5,0,1000,3,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,-1000,-3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-16000
0,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,1,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,-1000,-3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
1,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,-1000,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-15000
0,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,-1000,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-14000
1,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,-1000,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-14000
0,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,-1000,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-19000
1,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,-16000
0,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,-1000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-17000
1,0,0,5,0,1000,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-16000
0,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,-1,0,0,-3,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-16000
1,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,0,0,0,-1,3,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-15000
0,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,3,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-14000
1,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,3,0,0,0,-1000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-14000
0,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,3,10,0,0,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
1,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,-1,0,0,-1,0,0,0,0,0,-1000,-1,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13000
0,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,-1,0,0,-1,0,0,0,0,0,-1000,-1,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-12000
1,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,-1,-1,0,-1000,-1,0,0,0,0,0,0,-1,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-12000
0,0,0,5,0,0,0,0,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,-3,0,0,1,0,3,0,10,-1,0,-1000,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-14000
1,0,0,5,0,0,0,-3,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,10,-1,0,-1000,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-13000
0,0,0,0,0,0,0,5,0,0,0,-1,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,10,-1,0,-1000,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-12000
1,0,0,-3,0,0,0,5,0,0,0,0,0,1000,1,0,0,0,1,0,0,1,0,0,0,1,0,3,0,10,-1,0,-1000,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-12000
0,0,0,-3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1000,0,0,1,0,3,0,10,-1,0,-1000,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-11000
1,0,0,-3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1000,0,-1000,1,0,3,0,10,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-11000
0,0,0,-3,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,1000,0,-1000,1,0,3,0,10,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-10000
1,5,0,0,-3,1000,5,0,0,0,10,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,-1,-3,0,0,-5,-3,-1000,3,-5,0,0,-610
0,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,-1,-3,0,0,-5,-3,-1000,3,-5,0,0,-620
1,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,-1,3,0,0,-5,-3,-1000,0,-5,0,0,-626
0,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,-1,3,0,0,-5,-3,-1000,0,-5,0,0,-627
1,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,0,3,0,0,-1,-1,0,0,0,3,0,0,0,0,0,-1,0,0,0,-5,-3,-1000,0,-5,0,0,-639
0,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,0,3,0,0,-1,-1,0,0,0,3,0,0,0,0,0,-1,0,0,0,-5,-3,-1000,0,0,0,-5,-640
1,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,3,3,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-5,-3,-1000,0,0,0,-5,-603
0,5,0,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,3,3,0,0,-1,-1,0,0,0,0,0,0,0,-1000,0,-1,0,0,0,-5,-3,0,0,0,0,-5,-688
1,0,5,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,3,3,0,0,-1,-1,0,0,0,0,0,0,0,-1000,0,-1,0,0,0,-5,-3,0,0,0,0,-5,-683
0,0,5,0,0,1000,5,0,0,0,-3,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,3,3,0,0,-1,-1,0,0,0,0,0,0,-1000,0,0,-1,0,0,0,-5,-3,0,0,0,0,-5,-667
1,0,0,0,0,1000,5,0,0,0,5,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,1,3,3,0,0,-1,-1,0,0,0,0,0,0,-1000,0,0,-1,0,0,0,-5,-3,0,0,0,0,-5,-658
0,0,0,0,0,1000,5,0,0,0,5,0,0,1,0,0,1,1,1,1,0,0,3,0,-1,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,1,3,3,0,0,-1,-1,0,0,0,0,0,0,-1000,0,0,-1,0,0,0,-5,-3,0,0,0,0,-5,-704
1,0,0,0,0,1000,5,0,0,0,5,0,0,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,0,1,3,3,0,0,-1,-1,0,0,0,0,0,0,-1000,0,0,-1,0,0,0,-5,-3,0,0,0,0,-5,-706
0,0,0,0,0,1000,5,0,0,0,5,0,0,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,0,1,3,3,0,0,-1,-1,0,-1,0,0,0,0,-1000,0,0,0,0,0,0,-5,-3,0,0,0,0,-5,-852
1,0,0,0,0,1000,5,0,0,0,5,0,0,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,3,1,0,-1,-1,0,0,0,1,0,3,0,0,-1,-1,0,-1,0,0,0,0,-1000,0,0,0,0,0,0,-5,-3,0,0,0,0,-5,-918
0,0,0,0,0,1000,5,0,0,0,5,0,0,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,3,1,0,-1,-1,0,0,0,1,0,3,0,0,-1,-1,0,-1,0,0,0,-3,-1000,0,0,0,0,0,0,-5,0,0,0,0,0,-5,-929
1,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,3,1,0,-1,-1,0,0,0,1,0,3,0,0,-1,-1,0,-1,0,0,0,-3,-1000,0,0,0,0,0,0,-5,0,0,0,0,0,-5,-948
0,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,3,1,0,-1,-1,0,0,0,1,0,3,0,0,-1,-1,0,-1,0,0,0,-3,-1000,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-983
1,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,0,1,0,3,0,0,-1,3,0,-1,0,0,0,-3,-1000,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-1014
0,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,0,1,0,3,0,-1000,-1,3,0,-1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-1093
1,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,0,1,0,0,0,-1000,-1,3,0,3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-1107
0,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,0,1,0,0,0,-1000,-1,3,0,3,0,0,0,-3,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5,-1138
1,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,0,0,0,0,3,0,1,0,-1,-1,0,0,3,1,0,0,0,-1000,-1,0,0,3,0,0,0,-3,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5,-1212
0,0,0,0,0,1000,5,0,0,0,0,0,5,1,0,0,1,1,1,1,0,0,0,0,-1,-1,0,0,0,3,0,1,0,0,-1,0,0,3,1,0,0,0,-1000,-1,0,0,3,0,0,0,-3,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5,-1433
